ENSMUST00000136479.7	Cd84
ENSMUST00000042302.6	Cd84
ENSMUST00000097466.2	Gm10521
ENSMUST00000195656.5	Slamf6
ENSMUST00000171330.6	Slamf6
ENSMUST00000194561.1	Slamf6
ENSMUST00000194182.1	Slamf6
ENSMUST00000027837.12	Vangl2
ENSMUST00000111263.8	Vangl2
ENSMUST00000111264.7	Vangl2
ENSMUST00000153662.7	Vangl2
ENSMUST00000138714.1	Vangl2
ENSMUST00000059794.3	Nhlh1
ENSMUST00000003550.10	Ncstn
ENSMUST00000140643.7	Ncstn
ENSMUST00000146137.7	Ncstn
ENSMUST00000135192.7	Copa
ENSMUST00000124289.7	Copa
ENSMUST00000027833.11	Copa
ENSMUST00000152403.1	Copa
ENSMUST00000075895.8	Pex19
ENSMUST00000111252.3	Pex19
ENSMUST00000193638.5	Dcaf8
ENSMUST00000191689.5	Dcaf8
ENSMUST00000192704.5	Dcaf8
ENSMUST00000074144.10	Dcaf8
ENSMUST00000195345.1	Dcaf8
ENSMUST00000191891.1	Dcaf8
ENSMUST00000013842.11	Pea15a
ENSMUST00000111247.7	Pea15a
ENSMUST00000155109.1	Pea15a
ENSMUST00000003554.10	Casq1
ENSMUST00000170700.1	Casq1
ENSMUST00000111243.1	Atp1a4
ENSMUST00000139528.7	Igsf8
ENSMUST00000085912.9	Igsf8
ENSMUST00000128508.7	Igsf8
ENSMUST00000039506.14	Igsf8
ENSMUST00000194505.1	Igsf8
ENSMUST00000195659.1	Igsf8
ENSMUST00000085913.10	Atp1a2
ENSMUST00000097464.3	Atp1a2
ENSMUST00000062387.7	Kcnj9
ENSMUST00000194204.1	Kcnj9
ENSMUST00000056136.3	Kcnj10
ENSMUST00000052455.3	Pigm
ENSMUST00000027830.4	Slamf9
ENSMUST00000127052.7	Igsf9
ENSMUST00000135267.7	Igsf9
ENSMUST00000052629.12	Igsf9
ENSMUST00000127482.7	Igsf9
ENSMUST00000111235.7	Igsf9
ENSMUST00000193620.1	Igsf9
ENSMUST00000111230.7	Tagln2
ENSMUST00000192460.1	Tagln2
ENSMUST00000111228.1	Tagln2
ENSMUST00000085894.11	Cfap45
ENSMUST00000161140.7	Cfap45
ENSMUST00000162988.7	Cfap45
ENSMUST00000159792.7	Cfap45
ENSMUST00000159395.1	Cfap45
ENSMUST00000160303.1	Cfap45
ENSMUST00000061835.9	Vsig8
ENSMUST00000177086.1	Vsig8
ENSMUST00000065679.7	Slamf8
ENSMUST00000094303.5	Fcrl6
ENSMUST00000027826.6	Dusp23
ENSMUST00000038495.4	Crp
ENSMUST00000027824.6	Apcs
ENSMUST00000215254.1	Olfr16
ENSMUST00000038432.6	Olfr16
ENSMUST00000200689.4	Olfr1408
ENSMUST00000073663.2	Olfr1408
ENSMUST00000215878.1	Olfr1406
ENSMUST00000201132.2	Olfr1406
ENSMUST00000072395.2	Olfr1406
ENSMUST00000216603.1	Olfr218
ENSMUST00000215844.1	Olfr218
ENSMUST00000057548.1	Olfr218
ENSMUST00000216556.1	Olfr1404
ENSMUST00000217374.1	Olfr1404
ENSMUST00000056592.2	Olfr1404
ENSMUST00000049706.10	Fcer1a
ENSMUST00000193017.1	Fcer1a
ENSMUST00000213420.1	Olfr418
ENSMUST00000059754.2	Olfr418
ENSMUST00000111224.4	Mptx2
ENSMUST00000038227.5	Ackr1
ENSMUST00000194046.1	Ackr1
ENSMUST00000111220.7	Cadm3
ENSMUST00000005470.4	Cadm3
ENSMUST00000147604.7	Aim2
ENSMUST00000173023.1	Aim2
ENSMUST00000151176.1	Aim2
ENSMUST00000166137.2	Aim2
ENSMUST00000160565.3	Ifi206
ENSMUST00000169797.1	Ifi206
ENSMUST00000139092.7	Ifi214
ENSMUST00000090406.5	Ifi214
ENSMUST00000097463.10	Ifi214
ENSMUST00000150649.8	Ifi213
ENSMUST00000097462.8	Ifi213
ENSMUST00000180215.1	Ifi213
ENSMUST00000056071.12	Ifi209
ENSMUST00000193727.1	Ifi209
ENSMUST00000085876.11	Ifi208
ENSMUST00000169857.1	Ifi208
ENSMUST00000042610.14	Ifi207
ENSMUST00000127730.1	Ifi207
ENSMUST00000111214.3	Ifi204
ENSMUST00000186442.6	Mndal
ENSMUST00000188804.6	Mndal
ENSMUST00000190071.1	Mndal
ENSMUST00000190651.3	Mndal
ENSMUST00000009340.9	Ifi211
ENSMUST00000042228.14	Ifi203
ENSMUST00000081216.11	Ifi203
ENSMUST00000123708.7	Ifi203
ENSMUST00000156895.7	Ifi203
ENSMUST00000129829.7	Ifi203
ENSMUST00000000266.8	Ifi202b
ENSMUST00000059226.6	Ifi205
ENSMUST00000214690.1	Olfr433
ENSMUST00000052975.5	Olfr433
ENSMUST00000213381.1	Olfr432
ENSMUST00000213211.1	Olfr432
ENSMUST00000062665.3	Olfr432
ENSMUST00000213425.1	Olfr430
ENSMUST00000214390.1	Olfr430
ENSMUST00000055873.6	Olfr430
ENSMUST00000216346.2	Olfr429
ENSMUST00000060693.4	Olfr429
ENSMUST00000213832.1	Olfr427
ENSMUST00000080831.3	Olfr427
ENSMUST00000214446.1	Olfr231
ENSMUST00000063030.3	Olfr231
ENSMUST00000214751.1	Olfr424
ENSMUST00000053941.3	Olfr424
ENSMUST00000213748.1	Olfr420
ENSMUST00000068403.3	Olfr420
ENSMUST00000027817.7	Spta1
ENSMUST00000214725.1	Olfr419
ENSMUST00000061990.4	Olfr419
ENSMUST00000027816.4	Mptx1
ENSMUST00000217962.1	Olfr417
ENSMUST00000220394.1	Olfr417
ENSMUST00000085862.1	Olfr417
ENSMUST00000075329.2	Olfr248
ENSMUST00000192358.2	Olfr414
ENSMUST00000053178.4	Olfr414
ENSMUST00000194229.2	Olfr220
ENSMUST00000085861.2	Olfr220
ENSMUST00000030039.12	Fmn2
ENSMUST00000195621.1	Fmn2
ENSMUST00000055294.3	Grem2
ENSMUST00000194555.5	Rgs7
ENSMUST00000195324.5	Rgs7
ENSMUST00000192227.5	Rgs7
ENSMUST00000194288.5	Rgs7
ENSMUST00000195477.5	Rgs7
ENSMUST00000027812.10	Rgs7
ENSMUST00000192203.1	Rgs7
ENSMUST00000027810.13	Fh1
ENSMUST00000176740.1	Fh1
ENSMUST00000154956.2	Fh1
ENSMUST00000140474.7	Kmo
ENSMUST00000040250.14	Kmo
ENSMUST00000097458.3	Kmo
ENSMUST00000027809.7	Opn3
ENSMUST00000104984.3	Chml
ENSMUST00000209720.1	Chml
ENSMUST00000210367.1	Chml
ENSMUST00000211207.1	Chml
ENSMUST00000211489.1	Chml
ENSMUST00000094288.9	Wdr64
ENSMUST00000171939.7	Wdr64
ENSMUST00000194087.5	Wdr64
ENSMUST00000194783.1	Wdr64
ENSMUST00000039725.11	Exo1
ENSMUST00000195196.5	Exo1
ENSMUST00000194306.5	Exo1
ENSMUST00000193822.5	Exo1
ENSMUST00000193858.1	Exo1
ENSMUST00000191680.1	Exo1
ENSMUST00000194636.1	Exo1
ENSMUST00000194816.1	Exo1
ENSMUST00000201297.1	Gm38100
ENSMUST00000194391.1	Gm38100
ENSMUST00000065967.13	Pld5
ENSMUST00000125404.7	Pld5
ENSMUST00000111167.1	Pld5
ENSMUST00000111166.1	Pld5
ENSMUST00000104983.1	Rbm8a2
ENSMUST00000057037.12	Cep170
ENSMUST00000192664.5	Cep170
ENSMUST00000195717.5	Cep170
ENSMUST00000194727.5	Cep170
ENSMUST00000192927.5	Cep170
ENSMUST00000195433.5	Cep170
ENSMUST00000192991.1	Cep170
ENSMUST00000194371.1	Cep170
ENSMUST00000192961.5	Cep170
ENSMUST00000194263.2	Cep170
ENSMUST00000056773.14	Sdccag8
ENSMUST00000027785.14	Sdccag8
ENSMUST00000123409.7	Sdccag8
ENSMUST00000019843.14	Akt3
ENSMUST00000111160.8	Akt3
ENSMUST00000111159.1	Akt3
ENSMUST00000195002.1	Zbtb18
ENSMUST00000195549.5	Zbtb18
ENSMUST00000194319.1	Zbtb18
ENSMUST00000192699.1	Zbtb18
ENSMUST00000094276.4	Zbtb18
ENSMUST00000192851.1	Zbtb18
ENSMUST00000193480.1	Zbtb18
ENSMUST00000195388.1	Zbtb18
ENSMUST00000193440.1	Zbtb18
ENSMUST00000195612.1	Zbtb18
ENSMUST00000077225.7	Zbtb18
ENSMUST00000016106.5	1700016C15Rik
ENSMUST00000016105.8	Adss
ENSMUST00000194528.2	Catspere1
ENSMUST00000191719.5	Catspere2
ENSMUST00000094273.9	Catspere2
ENSMUST00000239149.1	Catspere2
ENSMUST00000192146.1	Catspere2
ENSMUST00000238506.1	Catspere2
ENSMUST00000239155.1	Catspere2
ENSMUST00000161075.7	Desi2
ENSMUST00000027783.13	Desi2
ENSMUST00000159284.1	Desi2
ENSMUST00000069568.3	Desi2
ENSMUST00000027781.6	Cox20
ENSMUST00000161769.7	Hnrnpu
ENSMUST00000188044.6	Hnrnpu
ENSMUST00000189450.1	Hnrnpu
ENSMUST00000037748.8	Hnrnpu
ENSMUST00000027775.8	Efcab2
ENSMUST00000161017.7	Kif26b
ENSMUST00000160789.1	Kif26b
ENSMUST00000128302.7	Smyd3
ENSMUST00000111134.1	Smyd3
ENSMUST00000194237.1	Smyd3
ENSMUST00000027769.5	Tfb2m
ENSMUST00000040706.8	Cnst
ENSMUST00000040538.9	Sccpdh
ENSMUST00000134287.1	Sccpdh
ENSMUST00000144480.7	Sccpdh
ENSMUST00000143936.1	Sccpdh
ENSMUST00000131716.3	Kif28
ENSMUST00000221136.1	Kif28
ENSMUST00000211943.2	Kif28
ENSMUST00000223392.1	Kif28
ENSMUST00000027768.13	Ahctf1
ENSMUST00000140489.1	Ahctf1
ENSMUST00000125816.1	Ahctf1
ENSMUST00000127250.1	Ahctf1
ENSMUST00000145968.2	Ahctf1
ENSMUST00000097453.8	Cdc42bpa
ENSMUST00000111117.7	Cdc42bpa
ENSMUST00000134959.7	Cdc42bpa
ENSMUST00000076687.11	Cdc42bpa
ENSMUST00000097450.9	Cdc42bpa
ENSMUST00000212756.1	Cdc42bpa
ENSMUST00000133890.7	Cdc42bpa
ENSMUST00000143176.7	Cdc42bpa
ENSMUST00000135056.7	Cdc42bpa
ENSMUST00000145181.1	Cdc42bpa
ENSMUST00000170472.7	Coq8a
ENSMUST00000027766.12	Coq8a
ENSMUST00000160879.6	Coq8a
ENSMUST00000161300.6	Coq8a
ENSMUST00000160169.7	Coq8a
ENSMUST00000162769.7	Coq8a
ENSMUST00000161632.2	Coq8a
ENSMUST00000161379.1	Coq8a
ENSMUST00000160482.7	Coq8a
ENSMUST00000161814.7	Coq8a
ENSMUST00000162725.7	Coq8a
ENSMUST00000160121.7	Coq8a
ENSMUST00000159914.7	Coq8a
ENSMUST00000160102.7	Coq8a
ENSMUST00000161743.2	Coq8a
ENSMUST00000161746.1	Coq8a
ENSMUST00000111106.7	Psen2
ENSMUST00000111108.9	Psen2
ENSMUST00000010753.13	Psen2
ENSMUST00000111105.7	Psen2
ENSMUST00000111104.1	Psen2
ENSMUST00000133340.1	Psen2
ENSMUST00000070181.6	Itpkb
ENSMUST00000136521.1	Stum
ENSMUST00000211561.1	Stum
ENSMUST00000179826.1	Stum
ENSMUST00000194608.1	Parp1
ENSMUST00000027777.11	Parp1
ENSMUST00000194434.1	Parp1
ENSMUST00000195560.1	Parp1
ENSMUST00000192561.5	Lin9
ENSMUST00000192725.5	Lin9
ENSMUST00000193892.5	Lin9
ENSMUST00000194638.1	Lin9
ENSMUST00000027778.7	Mixl1
ENSMUST00000027780.5	Acbd3
ENSMUST00000161308.7	H3f3a
ENSMUST00000081026.10	H3f3a
ENSMUST00000162814.7	H3f3a
ENSMUST00000159789.1	H3f3a
ENSMUST00000162118.7	H3f3a
ENSMUST00000159685.1	H3f3a
ENSMUST00000038091.7	Sde2
ENSMUST00000085797.5	Lefty2
ENSMUST00000027802.8	Pycr2
ENSMUST00000037361.8	Lefty1
ENSMUST00000161847.7	Tmem63a
ENSMUST00000162283.7	Tmem63a
ENSMUST00000027800.14	Tmem63a
ENSMUST00000159436.7	Tmem63a
ENSMUST00000161523.7	Tmem63a
ENSMUST00000160508.1	Tmem63a
ENSMUST00000160536.1	Tmem63a
ENSMUST00000154133.7	Ephx1
ENSMUST00000036928.11	Ephx1
ENSMUST00000111068.7	Ephx1
ENSMUST00000147585.1	Ephx1
ENSMUST00000036819.6	9130409I23Rik
ENSMUST00000027797.8	Nvl
ENSMUST00000193907.5	Cnih4
ENSMUST00000134115.7	Cnih4
ENSMUST00000111059.1	Cnih4
ENSMUST00000162819.8	Wdr26
ENSMUST00000237749.1	Wdr26
ENSMUST00000162963.7	Wdr26
ENSMUST00000036329.11	Wdr26
ENSMUST00000159673.7	Wdr26
ENSMUST00000159290.1	Wdr26
ENSMUST00000161880.7	Cnih3
ENSMUST00000027795.13	Cnih3
ENSMUST00000162685.1	Cnih3
ENSMUST00000209607.1	Cnih3
ENSMUST00000058825.4	Ccdc121
ENSMUST00000208001.1	Dnah14
ENSMUST00000238412.2	Dnah14
ENSMUST00000195458.1	Dnah14
ENSMUST00000192602.1	Dnah14
ENSMUST00000005003.11	Lbr
ENSMUST00000194415.1	Lbr
ENSMUST00000193030.5	Lbr
ENSMUST00000191878.5	Lbr
ENSMUST00000195299.5	Lbr
ENSMUST00000193028.1	Lbr
ENSMUST00000193703.5	Enah
ENSMUST00000111024.9	Enah
ENSMUST00000177811.7	Enah
ENSMUST00000111025.7	Enah
ENSMUST00000193074.5	Enah
ENSMUST00000078719.12	Enah
ENSMUST00000195059.5	Enah
ENSMUST00000111030.5	Enah
ENSMUST00000192967.1	Enah
ENSMUST00000111018.1	Srp9
ENSMUST00000027792.5	Srp9
ENSMUST00000227629.1	Vmn1r1
ENSMUST00000227586.1	Vmn1r1
ENSMUST00000169123.3	Vmn1r1
ENSMUST00000035295.5	Degs1
ENSMUST00000133052.1	Degs1
ENSMUST00000051431.9	Fbxo28
ENSMUST00000192544.5	Fbxo28
ENSMUST00000195061.5	Fbxo28
ENSMUST00000194213.1	Fbxo28
ENSMUST00000117245.1	Trp53bp2
ENSMUST00000191626.1	Trp53bp2
ENSMUST00000068505.9	Capn2
ENSMUST00000168514.6	Capn8
ENSMUST00000048941.13	Capn8
ENSMUST00000192671.1	Capn8
ENSMUST00000060041.6	Ccdc185
ENSMUST00000155229.6	Susd4
ENSMUST00000153348.7	Susd4
ENSMUST00000193660.5	Susd4
ENSMUST00000194981.1	Susd4
ENSMUST00000085724.4	Susd4
ENSMUST00000193687.5	Tlr5
ENSMUST00000110997.6	Tlr5
ENSMUST00000191820.1	Tlr5
ENSMUST00000171366.6	Disp1
ENSMUST00000003035.11	Disp1
ENSMUST00000195372.1	Disp1
ENSMUST00000194033.1	Disp1
ENSMUST00000057062.11	Brox
ENSMUST00000163528.7	Brox
ENSMUST00000194327.5	Brox
ENSMUST00000195054.5	Brox
ENSMUST00000192829.1	Brox
ENSMUST00000109166.7	Aida
ENSMUST00000193625.1	Aida
ENSMUST00000193959.5	Aida
ENSMUST00000109158.8	Mia3
ENSMUST00000069922.8	Mia3
ENSMUST00000195233.2	Mia3
ENSMUST00000194543.2	Mia3
ENSMUST00000097043.10	Taf1a
ENSMUST00000192076.1	Taf1a
ENSMUST00000195798.1	Taf1a
ENSMUST00000065900.9	Hhipl2
ENSMUST00000192527.1	Hhipl2
ENSMUST00000139839.1	Dusp10
ENSMUST00000048655.7	Dusp10
ENSMUST00000050306.7	1700056E22Rik
ENSMUST00000048572.6	Hlx
ENSMUST00000174257.2	Hlx
ENSMUST00000048462.12	Mtarc1
ENSMUST00000110992.8	Mtarc1
ENSMUST00000189492.1	Mtarc1
ENSMUST00000068725.9	Mtarc2
ENSMUST00000161821.3	Mtarc2
ENSMUST00000048308.5	C130074G19Rik
ENSMUST00000027929.9	Mark1
ENSMUST00000192657.1	Mark1
ENSMUST00000194740.5	Rab3gap2
ENSMUST00000069652.7	Rab3gap2
ENSMUST00000027921.10	Iars2
ENSMUST00000110975.7	Iars2
ENSMUST00000110974.3	Iars2
ENSMUST00000027916.12	Bpnt1
ENSMUST00000210277.1	Bpnt1
ENSMUST00000151769.1	Bpnt1
ENSMUST00000110965.1	Bpnt1
ENSMUST00000046514.12	Eprs
ENSMUST00000191900.5	Eprs
ENSMUST00000195824.1	Eprs
ENSMUST00000061093.6	Slc30a10
ENSMUST00000238677.1	Slc30a10
ENSMUST00000045388.7	Lyplal1
ENSMUST00000045288.13	Tgfb2
ENSMUST00000195201.1	Tgfb2
ENSMUST00000001339.5	Rrp15
ENSMUST00000045108.1	D1Pas1
ENSMUST00000183819.7	Spata17
ENSMUST00000027908.12	Spata17
ENSMUST00000183996.7	Spata17
ENSMUST00000183931.7	Spata17
ENSMUST00000184543.1	Spata17
ENSMUST00000110945.3	Spata17
ENSMUST00000160481.7	Gpatch2
ENSMUST00000065573.13	Gpatch2
ENSMUST00000110943.8	Gpatch2
ENSMUST00000044812.11	Gpatch2
ENSMUST00000159748.7	Gpatch2
ENSMUST00000160471.7	Gpatch2
ENSMUST00000160570.1	Gpatch2
ENSMUST00000127489.7	Esrrg
ENSMUST00000110939.7	Esrrg
ENSMUST00000027906.12	Esrrg
ENSMUST00000110938.1	Esrrg
ENSMUST00000060479.13	Ush2a
ENSMUST00000127077.1	Ush2a
ENSMUST00000193143.5	Kctd3
ENSMUST00000085678.7	Kctd3
ENSMUST00000195658.1	Kctd3
ENSMUST00000192458.2	Kctd3
ENSMUST00000079451.12	Kcnk2
ENSMUST00000110920.6	Kcnk2
ENSMUST00000180044.7	Kcnk2
ENSMUST00000194172.5	Kcnk2
ENSMUST00000194402.5	Kcnk2
ENSMUST00000193319.5	Kcnk2
ENSMUST00000192723.1	Kcnk2
ENSMUST00000171929.7	Cenpf
ENSMUST00000165798.1	Cenpf
ENSMUST00000165962.1	Cenpf
ENSMUST00000165663.1	Cenpf
ENSMUST00000097442.8	Ptpn14
ENSMUST00000027898.6	Ptpn14
ENSMUST00000027897.7	Smyd2
ENSMUST00000175916.7	Prox1
ENSMUST00000010319.13	Prox1
ENSMUST00000177288.3	Prox1
ENSMUST00000159624.7	Rps6kc1
ENSMUST00000160889.7	Rps6kc1
ENSMUST00000159367.7	Rps6kc1
ENSMUST00000061611.14	Rps6kc1
ENSMUST00000159066.1	Rps6kc1
ENSMUST00000027947.12	Angel2
ENSMUST00000066632.13	Angel2
ENSMUST00000123384.7	Angel2
ENSMUST00000110899.6	Angel2
ENSMUST00000135364.6	Angel2
ENSMUST00000130298.3	Angel2
ENSMUST00000166139.6	Vash2
ENSMUST00000047409.8	Vash2
ENSMUST00000085635.5	Flvcr1
ENSMUST00000192666.1	Flvcr1
ENSMUST00000191946.1	Flvcr1
ENSMUST00000192151.5	Spata45
ENSMUST00000077889.7	Spata45
ENSMUST00000110893.9	Tatdn3
ENSMUST00000085633.11	Tatdn3
ENSMUST00000110891.7	Tatdn3
ENSMUST00000027945.5	Tatdn3
ENSMUST00000076952.11	Nsl1
ENSMUST00000139340.7	Nsl1
ENSMUST00000078259.7	Nsl1
ENSMUST00000027943.5	Batf3
ENSMUST00000171798.1	Fam71a
ENSMUST00000027941.13	Atf3
ENSMUST00000195117.1	Atf3
ENSMUST00000046770.9	Nenf
ENSMUST00000027940.5	Pacc1
ENSMUST00000067976.8	Ppp2r5a
ENSMUST00000191925.1	Ppp2r5a
ENSMUST00000195650.5	Dtl
ENSMUST00000027933.10	Dtl
ENSMUST00000193977.5	Dtl
ENSMUST00000045450.6	Ints7
ENSMUST00000194877.5	Ints7
ENSMUST00000193569.5	Ints7
ENSMUST00000194785.1	Ints7
ENSMUST00000133076.6	Lpgat1
ENSMUST00000110855.7	Lpgat1
ENSMUST00000110856.7	Lpgat1
ENSMUST00000130876.1	Lpgat1
ENSMUST00000027931.7	Nek2
ENSMUST00000044954.6	Slc30a1
ENSMUST00000161756.1	Slc30a1
ENSMUST00000180463.2	Rd3
ENSMUST00000181512.7	Rd3
ENSMUST00000175680.2	Rd3
ENSMUST00000192628.1	Traf5
ENSMUST00000085573.11	Traf5
ENSMUST00000195815.1	Traf5
ENSMUST00000110849.9	Rcor3
ENSMUST00000073279.12	Rcor3
ENSMUST00000192158.5	Rcor3
ENSMUST00000192222.5	Rcor3
ENSMUST00000192866.5	Rcor3
ENSMUST00000194750.5	Rcor3
ENSMUST00000192491.5	Rcor3
ENSMUST00000192128.5	Rcor3
ENSMUST00000193144.1	Rcor3
ENSMUST00000078470.11	Kcnh1
ENSMUST00000110844.2	Kcnh1
ENSMUST00000151152.2	Kcnh1
ENSMUST00000128619.7	Hhat
ENSMUST00000044190.11	Hhat
ENSMUST00000192585.1	Hhat
ENSMUST00000155579.7	Sertad4
ENSMUST00000016406.13	Sertad4
ENSMUST00000155503.2	Sertad4
ENSMUST00000215093.1	Syt14
ENSMUST00000195354.5	Syt14
ENSMUST00000195530.5	Syt14
ENSMUST00000016344.8	Syt14
ENSMUST00000194412.1	Utp25
ENSMUST00000193460.5	Utp25
ENSMUST00000085555.6	Utp25
ENSMUST00000195291.5	Utp25
ENSMUST00000195848.1	Utp25
ENSMUST00000076521.6	Irf6
ENSMUST00000160822.2	A130010J15Rik
ENSMUST00000161235.2	A130010J15Rik
ENSMUST00000160077.1	A130010J15Rik
ENSMUST00000178744.1	A130010J15Rik
ENSMUST00000192189.1	A130010J15Rik
ENSMUST00000110831.3	A130010J15Rik
ENSMUST00000191613.1	A130010J15Rik
ENSMUST00000193307.1	A130010J15Rik
ENSMUST00000192020.5	Traf3ip3
ENSMUST00000194278.5	Traf3ip3
ENSMUST00000043550.10	Traf3ip3
ENSMUST00000160302.3	Traf3ip3
ENSMUST00000162480.2	Traf3ip3
ENSMUST00000159666.1	Traf3ip3
ENSMUST00000161367.1	Traf3ip3
ENSMUST00000194677.5	Lamb3
ENSMUST00000192322.5	Lamb3
ENSMUST00000016315.15	Lamb3
ENSMUST00000159955.1	Lamb3
ENSMUST00000016338.14	Hsd11b1
ENSMUST00000160929.7	Hsd11b1
ENSMUST00000161737.7	Hsd11b1
ENSMUST00000159644.3	Hsd11b1
ENSMUST00000161406.1	Hsd11b1
ENSMUST00000009777.3	G0s2
ENSMUST00000169907.7	Camk1g
ENSMUST00000016323.10	Camk1g
ENSMUST00000163202.1	Camk1g
ENSMUST00000027952.11	Plxna2
ENSMUST00000135664.1	Plxna2
ENSMUST00000016638.7	Cd34
ENSMUST00000110815.8	Cd34
ENSMUST00000194036.1	Cd34
ENSMUST00000162650.7	Cd46
ENSMUST00000159563.7	Cd46
ENSMUST00000193094.5	Cr1l
ENSMUST00000194111.5	Cr1l
ENSMUST00000075451.11	Cr1l
ENSMUST00000194062.1	Cr1l
ENSMUST00000191775.1	Cr1l
ENSMUST00000193829.1	Cr1l
ENSMUST00000082321.8	Cr2
ENSMUST00000195120.5	Cr2
ENSMUST00000193356.1	Cr2
ENSMUST00000193436.1	Cr2
ENSMUST00000193801.1	Cr2
ENSMUST00000210219.1	Cr2
ENSMUST00000043104.8	Cr2
ENSMUST00000072955.11	Fam171a1
ENSMUST00000115099.8	Fam171a1
ENSMUST00000091505.10	Fam171a1
ENSMUST00000062934.6	Fam171a1
ENSMUST00000081932.12	Nmt2
ENSMUST00000102989.9	Nmt2
ENSMUST00000091504.4	Nmt2
ENSMUST00000062672.6	Rpp38
ENSMUST00000115089.1	Acbd7
ENSMUST00000228935.1	Acbd7
ENSMUST00000027955.10	Olah
ENSMUST00000194918.5	Olah
ENSMUST00000115087.3	Olah
ENSMUST00000115084.7	Meig1
ENSMUST00000064685.13	Meig1
ENSMUST00000115083.7	Meig1
ENSMUST00000115082.9	Meig1
ENSMUST00000115081.7	Meig1
ENSMUST00000144584.1	Meig1
ENSMUST00000100463.9	Dclre1c
ENSMUST00000061852.11	Dclre1c
ENSMUST00000102988.9	Dclre1c
ENSMUST00000115066.7	Dclre1c
ENSMUST00000129657.1	Dclre1c
ENSMUST00000027956.8	Suv39h2
ENSMUST00000060618.12	Suv39h2
ENSMUST00000100458.3	Suv39h2
ENSMUST00000127540.1	Suv39h2
ENSMUST00000027961.11	Hspa14
ENSMUST00000124331.7	Gm45902
ENSMUST00000140494.1	Gm45902
ENSMUST00000036350.2	Cdnf
ENSMUST00000226435.1	Fam107b
ENSMUST00000115052.8	Fam107b
ENSMUST00000115055.8	Fam107b
ENSMUST00000115054.8	Fam107b
ENSMUST00000027965.10	Fam107b
ENSMUST00000115053.8	Fam107b
ENSMUST00000177125.1	Fam107b
ENSMUST00000177037.1	Fam107b
ENSMUST00000176254.1	Fam107b
ENSMUST00000177457.7	Frmd4a
ENSMUST00000091497.10	Frmd4a
ENSMUST00000239018.1	Frmd4a
ENSMUST00000175669.7	Frmd4a
ENSMUST00000176803.7	Frmd4a
ENSMUST00000175944.7	Frmd4a
ENSMUST00000115037.8	Frmd4a
ENSMUST00000075767.13	Frmd4a
ENSMUST00000176828.7	Frmd4a
ENSMUST00000176864.2	Frmd4a
ENSMUST00000035721.13	Prpf18
ENSMUST00000152362.6	Prpf18
ENSMUST00000192470.1	Prpf18
ENSMUST00000184139.7	Bend7
ENSMUST00000115022.7	Bend7
ENSMUST00000056914.6	Bend7
ENSMUST00000027973.13	Sephs1
ENSMUST00000115019.1	Sephs1
ENSMUST00000027975.7	Phyh
ENSMUST00000167607.7	Ucma
ENSMUST00000115010.8	Ucma
ENSMUST00000027978.6	Ucma
ENSMUST00000195688.1	Ucma
ENSMUST00000102985.7	Mcm10
ENSMUST00000027980.7	Mcm10
ENSMUST00000114996.7	Optn
ENSMUST00000027986.4	Optn
ENSMUST00000027988.7	Ccdc3
ENSMUST00000044009.13	Camk1d
ENSMUST00000114987.3	Camk1d
ENSMUST00000043864.8	Cdc123
ENSMUST00000128467.3	Cdc123
ENSMUST00000026927.9	Nudt5
ENSMUST00000179748.7	Nudt5
ENSMUST00000127116.6	Nudt5
ENSMUST00000194933.1	Nudt5
ENSMUST00000071016.2	Gm13199
ENSMUST00000102981.9	Sec61a2
ENSMUST00000193792.5	Sec61a2
ENSMUST00000132908.3	Sec61a2
ENSMUST00000026926.4	Sec61a2
ENSMUST00000095147.8	Dhtkd1
ENSMUST00000026924.6	Dhtkd1
ENSMUST00000060092.12	Upf2
ENSMUST00000128200.1	Upf2
ENSMUST00000114942.8	Proser2
ENSMUST00000054254.11	Proser2
ENSMUST00000126551.1	Proser2
ENSMUST00000042658.4	Echdc3
ENSMUST00000238876.1	AL845275.1
ENSMUST00000114937.7	Usp6nl
ENSMUST00000042503.8	Usp6nl
ENSMUST00000002176.12	Celf2
ENSMUST00000100429.10	Celf2
ENSMUST00000170438.7	Celf2
ENSMUST00000114924.9	Celf2
ENSMUST00000114934.10	Celf2
ENSMUST00000183209.7	Celf2
ENSMUST00000182851.7	Celf2
ENSMUST00000182879.7	Celf2
ENSMUST00000182706.7	Celf2
ENSMUST00000114927.8	Celf2
ENSMUST00000142941.7	Celf2
ENSMUST00000150624.8	Celf2
ENSMUST00000183091.7	Celf2
ENSMUST00000183984.7	Celf2
ENSMUST00000182404.7	Celf2
ENSMUST00000137733.8	Celf2
ENSMUST00000123142.2	Celf2
ENSMUST00000114923.2	Celf2
ENSMUST00000182657.1	Celf2
ENSMUST00000102976.3	Gata3
ENSMUST00000130615.1	Gata3
ENSMUST00000026889.1	4930412O13Rik
ENSMUST00000114919.1	4930412O13Rik
ENSMUST00000114915.2	9230102O04Rik
ENSMUST00000026888.10	Taf3
ENSMUST00000114909.1	Taf3
ENSMUST00000114906.1	Taf3
ENSMUST00000114907.1	Taf3
ENSMUST00000026887.13	Atp5c1
ENSMUST00000114896.7	Atp5c1
ENSMUST00000114897.8	Atp5c1
ENSMUST00000145530.7	Atp5c1
ENSMUST00000153554.7	Atp5c1
ENSMUST00000139810.7	Atp5c1
